gender,points,badges_cnt,user_grade,user_city,has_teacher_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,has_class_cnt,is_correct
female,131531,24,4,km,3,0,7,3,1,2
female,333841,31,4,km,2,0,3,3,2,3
male,256741,36,4,tc,2,0,0,3,0,2
no_value,65467,7,4,tc,1,0,0,1,0,2
female,317445,25,4,km,5,0,0,4,1,3
male,375889,70,4,kh,1,0,0,4,0,2
female,155929,35,4,cy,1,0,0,1,0,3
male,76601,11,4,ty,1,0,0,1,0,3
female,152148,12,4,hlc,1,0,0,1,0,2
male,540744,52,4,km,3,0,0,5,1,2
male,184439,12,4,km,6,0,2,5,1,2
unspecified,569310,30,4,km,3,1,8,3,1,3
unspecified,171221,18,4,cy,1,0,0,1,0,3
no_value,4794,0,4,ty,1,0,0,1,0,2
male,5359,1,4,ntpc,1,0,0,1,0,2
female,209224,22,4,tp,4,1,2,6,1,3
no_value,7230,0,4,ttct,1,0,0,2,0,1
male,88457,16,4,phc,1,0,0,1,0,2
unspecified,445401,32,4,km,7,1,7,7,1,2
female,402329,25,4,km,5,0,7,6,3,3
unspecified,298264,26,4,tn,1,0,0,1,0,2
male,263394,35,4,cy,1,0,0,1,0,3
no_value,131380,40,4,ntct,0,0,0,0,0,1
no_value,51327,7,4,kh,2,0,0,2,0,3
no_value,30674,1,4,km,1,0,0,1,0,3
male,133766,11,4,cy,1,0,0,1,0,3
male,74548,8,4,kh,1,0,0,2,0,3
female,346632,49,4,tc,1,0,0,2,0,2
no_value,2235,0,4,kh,1,0,0,1,0,3
no_value,37395,9,4,ty,1,0,0,1,0,2
male,175766,24,4,tc,4,0,0,4,0,3
female,115926,14,4,km,5,0,1,4,3,2
no_value,14760,4,4,ptc,1,0,0,1,0,2
no_value,17250,3,4,hlc,2,0,0,2,0,2
no_value,16713,7,4,ml,1,0,0,1,0,2
unspecified,76966,13,4,phc,2,0,0,2,0,2
unspecified,163467,18,4,cy,1,0,0,1,0,2
female,514162,30,4,km,4,0,1,4,1,2
male,137329,11,4,hlc,1,0,0,1,0,3
no_value,54165,2,4,tp,0,0,0,0,0,3
male,1223275,71,4,kl,2,0,0,2,0,3
no_value,260033,14,4,km,6,0,2,7,2,3
female,33600,6,4,ty,3,0,0,3,0,2
no_value,82871,20,4,ntct,0,0,0,0,0,1
unspecified,342974,18,4,km,5,0,3,4,1,2
male,383377,46,4,kl,2,0,0,5,0,3
female,84856,13,4,tc,2,1,4,5,3,2
male,94647,7,4,kl,2,0,0,5,0,3
male,689820,25,4,km,5,0,1,7,1,3
no_value,15900,1,4,ptc,1,0,0,1,0,2
female,453915,17,4,km,4,1,3,4,1,3
male,591636,39,4,km,2,0,5,3,2,3
no_value,31680,1,4,ptc,1,0,0,1,0,2
no_value,6328,0,4,ntpc,0,0,0,0,0,1
unspecified,242242,23,4,tn,1,0,0,1,0,3
male,139362,20,4,hlc,1,0,0,1,0,2
female,130010,9,4,hlc,1,0,0,1,0,2
male,12327,1,4,ty,3,0,0,4,0,2
no_value,7695,0,4,tp,1,0,0,1,0,1
female,24394,4,4,ntpc,4,0,0,4,0,2
no_value,78769,12,4,kh,2,0,0,2,0,3
no_value,39445,3,4,km,1,0,0,1,0,3
female,454957,42,4,km,4,0,3,6,2,2
no_value,12450,1,4,tc,1,0,0,1,0,3
no_value,54750,4,4,tc,1,0,0,1,0,3
unspecified,37347,4,4,kl,4,0,0,4,0,3
male,512201,44,4,km,8,0,4,9,3,3
no_value,5625,2,4,hlc,2,0,0,2,0,3
unspecified,288318,25,4,tn,1,0,0,1,0,3
no_value,236811,21,4,kh,1,0,0,2,0,2
no_value,166980,34,4,kh,2,0,0,2,0,2
no_value,105120,16,4,kh,2,0,0,2,0,2
male,82934,16,4,cy,1,0,0,1,0,3
female,382122,31,4,km,1,0,6,3,1,2
no_value,1050,0,4,hc,0,0,0,0,0,0
female,759933,57,4,km,3,0,0,3,2,2
unspecified,262127,29,4,km,4,0,0,5,0,2
no_value,115065,22,4,kh,2,0,0,3,0,2
male,410934,36,4,kl,11,0,0,15,0,3
female,147600,13,5,km,2,0,0,1,0,2
female,7586,1,5,hlc,2,0,0,2,0,2
no_value,15718,2,5,tp,0,0,0,0,0,2
male,67263,12,5,kh,2,0,0,2,0,3
male,683018,27,5,kh,1,0,0,3,1,3
no_value,19610,3,5,hlc,1,0,0,1,0,2
male,30724,4,5,ntct,1,0,0,1,0,2
female,98132,5,5,cy,1,0,0,1,0,3
male,580521,54,5,tc,3,0,0,3,0,3
male,34628,6,5,ty,2,0,0,2,0,2
male,329676,53,5,tc,1,0,0,2,0,2
unspecified,109577,27,5,ntct,1,0,0,1,0,2
male,155692,17,5,ntpc,1,0,0,1,0,3
female,28645,1,5,km,1,0,0,1,0,3
male,669655,121,5,ty,4,0,0,5,0,2
unspecified,45471,3,5,ntpc,1,0,0,1,0,1
no_value,10569,2,5,tn,1,0,0,1,0,3
no_value,23130,2,5,ntpc,0,0,0,0,0,3
male,130398,12,5,ntpc,4,0,0,3,0,2
no_value,137355,11,5,ty,1,0,0,1,0,3
no_value,199102,16,5,ty,1,0,0,1,0,2
no_value,20363,4,5,tn,1,0,0,1,0,2
male,188652,12,5,hlc,1,0,0,1,0,3
no_value,10260,1,5,tp,0,0,0,0,0,3
no_value,160841,15,5,ntct,1,0,0,2,0,2
female,53316,10,5,ty,1,0,0,1,0,1
male,205261,37,5,km,2,0,0,2,0,3
no_value,213429,50,5,ylc,1,0,0,3,0,2
unspecified,148378,19,5,ml,1,0,0,1,0,2
unspecified,121826,26,5,ml,1,0,0,1,0,1
male,498368,50,5,tc,1,0,0,2,1,3
unspecified,108386,11,5,ntct,1,0,0,1,0,3
female,10200,3,5,ty,1,0,0,1,0,2
female,102540,15,5,ty,1,0,0,1,0,3
no_value,166,0,5,tc,1,0,0,1,0,1
female,231410,42,5,ml,2,0,0,1,0,2
no_value,108021,13,5,ty,1,0,0,1,0,2
no_value,9900,0,5,ty,1,0,0,0,0,3
male,13945,3,5,ntpc,1,0,0,0,0,1
no_value,14085,5,5,tc,2,0,0,3,0,2
female,47278,5,5,ty,1,0,0,1,0,3
no_value,32550,6,5,tn,1,0,0,1,0,3
male,267064,19,5,kh,1,0,0,2,0,2
male,656686,23,5,kh,1,0,0,2,0,3
male,53767,7,5,tc,0,0,0,0,0,2
no_value,117051,15,5,ty,1,0,0,1,0,3
female,35420,2,5,ilc,1,0,0,2,0,2
no_value,9675,2,5,tc,1,0,0,1,0,2
female,73728,2,5,ty,1,0,0,1,0,3
male,48760,13,5,phc,2,0,0,2,0,2
no_value,102022,4,5,tc,1,0,0,1,0,2
male,35573,3,5,ty,1,0,0,1,0,2
unspecified,311672,42,5,tc,1,0,0,2,0,3
no_value,118804,15,5,ty,1,0,0,1,0,2
no_value,6675,3,5,tc,1,0,0,1,0,3
no_value,103554,12,5,tc,1,0,0,1,0,2
no_value,51908,14,5,ntct,1,0,0,1,0,3
female,349254,54,5,tc,1,0,0,1,0,2
unspecified,120114,22,5,ml,1,0,0,1,0,1
no_value,1050,0,5,tp,0,0,0,0,0,3
male,24675,4,5,ntpc,1,0,0,1,0,2
unspecified,377608,53,5,ntpc,1,0,0,1,0,2
no_value,18862,4,5,tn,1,0,0,1,0,3
male,309419,77,5,tc,1,0,0,1,1,2
female,317996,22,5,tc,2,0,0,2,0,3
no_value,24034,2,5,tn,1,0,0,1,0,2
female,38652,5,5,tn,1,0,0,1,0,2
female,60075,8,5,tp,2,0,0,2,0,1
male,231281,20,5,ntct,1,0,0,1,0,3
female,101864,9,5,tc,1,0,0,1,0,3
female,11879,1,5,tc,1,0,0,1,0,2
no_value,4125,0,5,ttct,1,0,0,1,0,3
male,514131,30,5,tp,2,0,0,2,0,3
female,96528,19,5,ty,1,0,0,1,0,2
no_value,41976,4,5,tp,1,0,0,1,0,2
female,302702,52,5,tc,1,0,0,1,0,2
no_value,11650,3,5,tc,1,0,0,1,0,3
female,12750,2,5,ty,1,0,0,0,0,3
unspecified,246993,36,5,tc,1,0,0,2,0,2
male,16277,6,5,ty,1,0,0,1,0,1
female,2063,0,5,tc,1,0,0,1,0,1
no_value,73105,6,5,ty,1,0,0,1,0,2
no_value,36140,7,5,tp,2,0,0,2,0,1
male,890285,26,5,kh,1,0,0,2,0,3
male,130397,13,5,kh,1,0,0,1,0,3
no_value,521362,19,5,kh,1,0,0,2,0,3
female,59802,5,5,tn,1,0,0,1,0,2
female,78844,30,5,ntpc,1,0,0,1,0,2
no_value,28800,1,5,ntpc,1,0,0,1,0,3
female,258584,22,5,ty,1,0,0,0,0,2
no_value,105353,10,5,ty,1,0,0,1,0,2
male,141997,19,5,ntpc,1,0,0,1,0,2
male,406678,63,5,ty,4,0,0,3,0,2
male,358355,29,5,kh,1,0,0,2,0,3
female,46753,4,5,tn,1,0,0,1,0,2
no_value,1500,0,5,ylc,0,0,0,0,0,3
female,351811,20,5,ntpc,1,0,0,1,0,3
no_value,86469,17,5,ty,1,0,0,1,0,2
female,107440,9,5,ntpc,1,0,0,0,0,2
unspecified,30017,5,5,ty,1,0,0,1,0,2
unspecified,119335,13,5,tn,1,0,0,1,0,2
no_value,340091,76,5,ttct,1,0,0,1,0,2
no_value,16377,3,5,tn,1,0,0,1,0,1
no_value,38454,6,5,tp,1,0,0,1,0,2
no_value,16647,1,5,tn,1,0,0,1,0,3
female,74142,20,5,tp,1,0,0,1,0,1
unspecified,110528,23,5,tn,1,0,0,1,0,2
no_value,29108,4,5,ttct,2,0,0,2,0,3
no_value,24397,2,5,tn,1,0,0,1,0,3
unspecified,410,0,5,tc,1,0,0,1,0,0
unspecified,390457,25,5,tc,1,0,0,2,0,3
male,209084,22,5,tc,1,0,0,1,0,2
female,353639,35,5,ty,1,0,0,1,0,2
no_value,2475,0,5,tc,0,0,0,0,0,3
no_value,825,0,5,tn,1,0,0,1,0,0
unspecified,234636,15,5,tc,1,0,0,2,0,3
unspecified,369458,105,5,tc,1,0,0,1,0,2
no_value,712700,16,5,kh,1,0,0,2,0,3
female,207844,24,5,cy,1,0,0,1,0,2
female,53715,12,5,tn,1,0,0,1,0,2
no_value,149130,12,5,chc,1,0,0,1,0,2
female,721072,38,5,kh,1,0,0,3,0,3
no_value,339543,42,5,ty,2,0,0,2,0,2
no_value,24474,4,5,tc,1,0,0,1,0,3
male,2446,0,5,hlc,1,0,0,1,0,0
no_value,72241,8,5,hlc,1,0,0,1,0,2
no_value,24135,4,5,tc,1,0,0,1,0,3
no_value,124970,31,5,tp,1,0,0,1,0,2
no_value,10950,4,5,tc,1,0,0,1,0,2
male,70065,22,5,hc,1,0,0,0,0,1
male,202945,21,5,tc,1,0,0,2,0,2
no_value,1021471,24,5,kh,1,0,0,3,0,3
no_value,173915,8,5,tc,1,0,0,1,0,3
no_value,40525,12,5,ntpc,2,0,0,2,0,3
male,333372,28,5,kh,1,0,4,2,1,3
male,7620,0,5,ty,1,0,0,1,0,1
female,106686,9,5,ylc,1,0,0,2,0,2
no_value,98839,14,5,ty,1,0,0,1,0,2
no_value,76616,3,5,ntpc,1,0,0,1,0,2
male,1331124,248,5,kh,26,1,70,46,5,2
no_value,8715,3,5,tp,0,0,0,0,0,2
no_value,417788,116,5,tc,3,0,0,6,1,2
no_value,31273,1,5,cy,2,0,0,2,0,2
no_value,87982,6,5,ntct,1,0,0,1,0,3
no_value,9501,1,5,ntct,1,0,0,1,0,1
female,691390,101,5,ty,4,0,0,5,0,2
unspecified,320178,37,5,tc,1,0,0,2,0,2
no_value,35512,12,5,tn,1,0,0,1,0,3
no_value,93539,6,5,hlc,1,0,0,1,0,3
male,495380,22,5,kh,1,0,0,2,0,3
no_value,8416,4,5,tc,1,0,0,1,0,2
no_value,51155,3,5,phc,2,0,0,2,0,2
no_value,11340,1,5,ttct,1,0,0,1,0,3
male,84593,16,5,kh,1,0,0,0,0,2
no_value,3510,0,5,tp,0,0,0,0,0,2
no_value,49771,2,5,ml,0,0,0,0,0,3
no_value,255330,26,5,tc,2,0,0,2,0,2
female,82855,11,5,ntpc,1,0,0,0,0,2
no_value,6413,0,5,tc,0,0,0,0,0,2
male,205234,21,5,hlc,1,0,0,1,0,3
female,6900,0,5,tc,1,0,0,0,0,1
female,17705,4,5,tc,1,0,0,1,0,2
male,44576,6,5,ntpc,1,0,0,1,0,2
no_value,236847,39,5,hlc,1,0,0,1,0,2
unspecified,141527,15,5,tc,1,0,0,1,0,3
no_value,106039,5,5,tp,1,0,0,1,1,3
no_value,44869,3,5,ntct,1,0,0,1,0,3
male,268326,68,5,tc,2,0,0,3,1,1
no_value,322204,59,5,ttct,1,0,0,1,0,2
no_value,1935,0,5,tc,1,0,0,1,0,2
male,226462,38,5,tc,1,0,0,2,0,2
male,549541,178,5,tc,1,0,0,0,0,1
female,1040112,26,5,kh,1,0,0,2,0,3
male,3450,2,5,ptc,1,0,0,1,0,1
unspecified,223724,49,5,tc,1,0,0,2,0,2
no_value,235653,66,5,ylc,1,0,0,3,0,2
no_value,290381,73,5,ttct,3,0,0,3,0,2
female,299713,58,5,ty,2,0,0,2,0,2
no_value,49648,6,5,ntct,1,0,0,1,0,2
female,75649,17,5,ttct,1,0,0,1,0,3
unspecified,33675,3,5,hlc,1,0,0,1,0,2
no_value,15085,2,5,kh,0,0,0,0,0,2
no_value,15237,7,5,tc,1,0,0,2,0,2
female,172579,20,5,ty,1,0,0,1,0,3
no_value,119175,10,5,ty,1,0,0,1,0,3
male,61129,15,5,tc,1,0,0,1,0,3
male,207464,33,5,hlc,1,0,0,1,0,2
male,155545,22,5,ml,1,0,0,1,0,2
male,75465,9,5,ptc,1,0,0,5,0,2
female,53634,5,5,ntct,1,0,0,2,0,2
female,241549,22,5,ty,1,0,0,1,0,2
female,73000,8,5,ty,1,0,0,1,0,2
no_value,6885,0,5,ntpc,1,0,0,1,0,2
no_value,58905,5,5,ty,1,0,0,1,0,2
no_value,3750,0,5,ilc,2,0,0,2,0,3
no_value,24603,3,5,tn,1,0,0,1,0,2
no_value,154331,20,6,tc,1,0,0,2,0,2
unspecified,235773,54,6,ml,3,0,0,4,0,2
no_value,825,0,6,tp,0,0,0,0,0,2
unspecified,206214,78,6,tp,1,0,0,1,0,1
male,102965,19,6,tc,1,0,0,1,0,2
unspecified,354314,51,6,km,1,0,0,1,0,2
no_value,29490,2,6,hlc,1,0,0,1,0,2
no_value,15239,2,6,tn,1,0,0,2,0,1
no_value,29073,3,6,hlc,1,0,0,1,0,3
female,28570,5,6,tn,1,0,0,1,0,3
male,11805,1,6,tp,1,0,0,1,0,3
male,72235,9,6,tn,2,0,0,1,0,2
no_value,11370,1,6,ptc,1,0,0,1,0,3
no_value,125209,25,6,km,1,0,0,2,0,2
no_value,98785,5,6,tc,1,0,0,1,0,3
no_value,19536,2,6,tn,1,0,0,1,0,2
male,231398,70,6,hlc,1,0,0,1,0,2
male,146440,18,6,tp,3,0,0,3,1,3
female,127857,16,6,tn,1,0,0,1,0,2
male,257027,81,6,chc,1,0,0,1,0,2
unspecified,60073,21,6,ptc,2,0,0,2,0,1
male,29331,12,6,ptc,1,0,0,2,0,1
unspecified,183718,29,6,km,2,0,0,2,1,2
male,52170,9,6,tc,1,0,0,1,0,3
male,147445,38,6,tc,1,0,0,1,0,2
no_value,64714,13,6,tc,1,0,0,0,0,1
no_value,48223,13,6,ml,1,0,0,1,0,3
no_value,62335,4,6,ntpc,1,0,0,0,0,3
male,98680,24,6,tc,1,0,0,0,0,2
no_value,314111,34,6,tc,1,0,0,1,0,3
male,220582,22,6,tc,1,0,0,0,0,2
no_value,13125,6,6,tc,1,0,0,1,0,1
male,347262,56,6,ty,1,0,0,0,1,2
no_value,6088,2,6,tc,1,0,0,1,0,0
male,5550,2,6,tc,1,0,0,1,0,2
unspecified,18918,8,6,tc,1,0,0,1,0,1
female,61678,12,6,tc,1,0,0,1,0,2
female,60490,14,6,tp,1,0,0,1,0,2
no_value,27850,1,6,ptc,1,0,0,1,0,2
female,976429,269,6,hlc,1,0,0,0,0,1
male,89290,34,6,tc,1,0,0,0,0,1
female,428590,23,6,hlc,1,0,0,1,0,2
male,261809,40,6,km,2,0,0,2,0,3
no_value,2333,0,6,ntpc,0,0,0,0,0,3
female,348094,63,6,hlc,1,0,0,1,0,3
female,30889,1,6,chc,0,0,0,0,0,2
male,14070,1,6,ty,0,0,0,0,0,3
no_value,2730,0,6,ty,1,0,0,1,0,0
male,8250,2,6,ilc,2,0,0,2,0,2
male,144664,34,6,tc,2,0,0,3,0,2
female,277453,81,6,ty,1,0,0,1,0,1
no_value,106360,25,6,ty,1,0,0,1,0,3
male,64431,9,6,ntpc,2,0,0,2,0,2
male,418,0,6,ntpc,0,0,0,0,0,0
no_value,24845,5,6,kh,3,0,0,2,0,1
female,99085,49,6,chc,1,0,0,2,0,1
no_value,634,0,6,ntpc,0,0,0,0,0,1
female,160542,50,6,tc,1,0,0,1,0,2
no_value,164766,36,6,tc,1,0,0,1,0,1
unspecified,14265,2,6,tn,1,0,0,1,0,2
male,96950,12,6,tp,1,0,0,1,0,2
male,35594,7,6,ttct,1,0,0,1,2,3
female,182802,39,6,ty,2,0,0,2,0,2
no_value,121706,17,6,ml,1,0,0,1,0,2
female,91797,31,6,chc,1,0,0,2,0,1
male,53066,18,6,hlc,1,0,0,1,0,3
female,11925,1,6,tc,1,0,0,0,0,3
no_value,174685,31,6,km,1,0,0,1,0,2
unspecified,184600,15,6,tc,1,0,0,0,0,2
male,87546,16,6,tp,1,0,0,0,0,2
unspecified,97750,30,6,chc,1,0,0,2,0,1
unspecified,185156,22,6,kh,1,0,0,1,0,2
no_value,13950,1,6,tn,1,0,0,1,0,3
female,40625,17,6,chc,2,0,0,1,0,1
male,170573,42,6,tc,1,0,0,2,0,2
no_value,156368,35,6,ntpc,1,0,0,0,0,3
male,146620,22,6,ty,1,0,0,1,0,2
no_value,190486,18,6,kh,1,0,0,1,0,2
female,46815,11,6,tn,2,0,0,1,0,2
male,26409,8,6,tn,2,0,0,1,0,2
no_value,53991,15,6,ntct,1,0,0,1,0,2
no_value,5010,0,6,ntpc,1,0,0,1,1,1
no_value,91946,25,6,ty,1,0,0,1,0,1
no_value,1185,0,6,tn,0,0,0,0,0,0
male,63501,18,6,tp,2,0,0,2,0,1
no_value,55250,10,6,tn,1,0,0,1,0,2
no_value,83658,11,6,tc,1,0,0,1,0,2
male,60250,11,6,tc,2,0,0,2,0,2
female,307966,39,6,ty,2,0,0,3,0,2
no_value,27000,4,6,tc,1,0,0,0,0,2
male,7061,0,6,tc,1,0,0,0,0,2
no_value,138353,23,6,tc,1,0,0,2,0,2
unspecified,317175,10,6,kh,1,0,0,1,0,3
female,70308,10,6,tp,1,0,0,1,0,2
female,226947,21,6,tn,1,0,0,2,0,3
female,60089,11,6,tc,1,0,0,1,0,3
no_value,363558,73,6,ttct,1,0,0,1,0,2
male,161096,32,6,tc,1,0,0,1,0,2
male,191524,25,6,ml,2,0,0,2,0,2
female,322521,65,6,hlc,1,0,0,1,0,2
no_value,186013,31,6,tc,1,0,0,1,0,2
male,134405,10,6,ty,1,0,0,1,0,3
no_value,18025,2,6,ttct,1,0,0,1,0,3
no_value,327245,27,6,kh,0,0,0,0,0,2
no_value,10559,1,6,kh,1,0,0,1,0,3
male,73324,26,6,ty,0,0,0,0,0,2
no_value,45367,9,6,hlc,1,0,0,1,0,1
male,132648,13,6,km,1,0,0,1,0,3
no_value,7560,0,6,kh,2,0,0,2,0,3
no_value,10532,3,6,tn,1,0,0,1,0,2
female,92320,28,6,ty,1,0,0,1,0,1
female,263941,33,6,tc,1,0,0,0,0,2
female,24425,1,6,ty,1,0,0,0,0,3
female,207516,43,6,cy,1,0,0,2,0,3
no_value,156376,28,6,km,1,0,0,2,0,2
no_value,166040,14,6,tc,1,0,0,1,0,2
unspecified,373077,73,6,ml,1,0,0,2,0,2
no_value,80586,4,6,tc,1,0,0,1,0,3
no_value,67227,3,6,tn,1,0,0,2,0,3
no_value,8498,0,6,kh,1,0,0,1,0,3
unspecified,15900,7,6,ntpc,1,0,0,1,0,1
unspecified,28595,9,6,ptc,2,0,0,2,0,1
no_value,13907,3,6,ty,0,0,0,0,0,2
female,157428,32,6,cy,1,0,0,2,0,2
no_value,70537,10,6,hlc,1,0,0,1,0,2
no_value,83025,7,6,kh,0,0,0,0,0,2
male,146496,34,6,tp,0,0,5,0,1,3
no_value,91051,14,6,tn,1,0,0,2,0,2
no_value,40668,13,6,ml,1,0,0,1,0,1
female,253479,49,6,km,1,0,0,1,0,2
no_value,92886,34,6,tc,2,0,0,2,0,1
female,386342,61,6,km,1,0,0,1,0,2
no_value,64460,15,6,tn,1,0,0,1,0,2
male,147747,25,6,chc,1,0,0,1,0,2
no_value,114793,10,6,tc,1,0,0,0,0,3
no_value,236212,23,6,kh,2,0,0,2,0,3
unspecified,196916,37,6,tc,1,0,0,2,0,2
no_value,34585,4,6,hlc,1,0,0,1,0,2
male,482175,56,6,ptc,1,0,0,0,0,2
unspecified,81080,29,6,tp,1,0,0,1,0,1
no_value,3825,1,6,hlc,1,0,0,1,0,0
female,109443,38,6,cy,1,0,0,2,0,2
no_value,183366,21,7,ttct,1,0,0,1,0,2
male,43845,8,7,ptc,2,0,0,2,0,1
male,53569,10,7,kh,2,0,0,2,0,3
no_value,3326,0,7,tp,0,0,0,0,0,3
unspecified,360333,20,7,ntpc,1,0,0,1,0,3
no_value,12225,2,7,kh,2,0,0,2,0,3
no_value,11392,2,7,kh,2,0,0,2,0,2
female,21450,7,7,tp,2,0,0,2,0,3
unspecified,260713,26,7,tp,1,0,0,1,0,3
no_value,210015,64,7,kh,1,0,0,1,0,2
female,325699,79,7,ml,2,0,0,3,0,2
male,5106,0,7,tp,2,0,0,3,0,3
female,103753,23,7,ty,1,0,0,1,0,2
female,39279,5,7,ntpc,0,0,0,0,0,3
male,93461,14,7,kh,4,0,0,3,0,2
male,73196,6,7,ptc,2,0,0,2,0,2
no_value,2329,0,7,ml,0,0,0,0,0,1
no_value,10275,5,7,kh,2,0,0,1,0,2
female,196861,8,7,tp,2,0,0,2,0,0
no_value,5700,0,7,tc,1,0,0,0,0,3
male,69439,12,7,tc,0,0,0,0,0,2
female,89222,13,7,ptc,1,0,0,1,0,2
unspecified,92962,17,7,tc,1,0,0,1,0,2
no_value,77768,19,7,ml,1,0,0,1,0,1
female,85544,16,7,tp,2,0,0,1,0,1
no_value,109214,23,7,ml,1,0,0,1,0,2
male,69031,10,7,ptc,2,0,0,2,0,2
female,78914,12,7,tp,2,0,0,2,0,1
unspecified,31163,5,7,cy,1,0,0,1,0,1
male,26165,9,7,ntpc,1,0,0,1,0,1
unspecified,124688,17,7,ty,3,0,0,3,1,2
unspecified,158023,9,7,hc,1,0,0,1,1,3
male,426045,83,7,tp,2,0,0,2,0,2
no_value,5925,0,7,hlc,1,0,0,0,0,3
female,47530,8,7,tp,2,0,0,2,0,2
no_value,89,0,7,kh,0,0,0,0,0,3
no_value,47536,4,7,ntct,0,0,0,0,0,3
male,13279,2,7,ntpc,1,0,0,1,0,2
female,231393,59,7,kh,1,0,0,1,0,3
no_value,5400,1,7,kh,1,0,0,1,0,3
no_value,54517,17,7,ml,1,0,0,1,0,1
no_value,216041,50,7,kh,1,0,0,1,0,3
unspecified,13506,3,7,tp,1,0,0,1,0,3
male,38999,4,7,ty,1,1,1,1,1,3
no_value,66438,8,7,kh,2,0,0,2,0,3
no_value,156825,33,7,ml,1,0,0,0,0,3
no_value,23265,10,7,tp,1,0,0,0,0,2
no_value,16422,6,7,kh,4,0,0,3,0,0
no_value,1545,0,7,tc,1,0,0,1,0,3
no_value,9516,2,7,kh,2,0,0,2,0,2
no_value,257700,37,7,tc,1,0,0,0,0,2
female,77637,26,7,ty,3,0,0,3,1,2
female,34215,7,7,tp,2,0,0,2,0,0
female,655665,222,7,tc,2,0,0,2,0,2
no_value,129016,46,7,tc,1,0,0,0,0,1
unspecified,85404,24,7,ty,3,0,0,3,0,1
no_value,5025,0,7,kh,1,0,0,1,0,2
male,84994,5,7,hc,2,0,0,2,0,3
unspecified,296381,51,7,hlc,2,0,0,2,0,2
unspecified,161111,7,7,hc,1,0,0,1,0,3
male,222772,42,7,ntpc,0,0,0,0,0,3
male,4650,0,7,tp,1,0,0,1,0,3
no_value,21557,5,7,tp,0,0,0,0,0,3
no_value,15619,3,7,tp,0,0,0,0,0,3
male,68334,12,7,hc,1,0,0,1,0,1
no_value,283104,66,7,kh,1,0,0,1,0,3
male,4958,0,7,tp,1,0,0,1,0,0
no_value,27352,2,7,kh,2,0,0,2,0,3
male,115500,26,7,tp,1,0,0,1,0,2
unspecified,357974,30,7,tp,2,0,0,2,0,3
unspecified,220346,100,7,tc,2,0,0,1,0,1
no_value,32349,8,7,tp,2,0,0,1,0,2
male,27750,6,7,tp,2,0,0,2,0,3
no_value,6825,0,7,chc,1,0,0,1,0,2
no_value,112407,27,7,tp,1,0,0,1,0,1
unspecified,322725,141,7,kh,1,0,0,1,0,0
no_value,17810,6,7,ty,3,0,0,3,0,1
no_value,23036,6,7,hlc,1,0,0,1,0,1
no_value,12777,1,7,kh,2,0,0,2,0,3
male,12360,2,7,tp,1,0,0,1,0,3
no_value,139953,27,7,ty,3,0,0,2,0,2
no_value,100580,5,7,ntpc,1,0,0,1,0,3
unspecified,444819,174,7,tc,2,0,0,2,0,1
no_value,72224,9,7,kh,2,0,0,2,0,3
no_value,13455,3,7,tc,1,0,0,0,0,2
no_value,15602,1,7,kh,2,0,0,2,0,3
male,83311,33,7,kh,2,0,0,2,0,2
no_value,2916,1,7,tc,2,0,0,1,0,0
no_value,23673,14,7,ml,1,0,0,1,0,0
female,438373,112,7,tc,2,0,0,2,0,2
no_value,156535,37,7,kh,2,0,0,2,0,3
no_value,22385,5,7,ntpc,1,0,0,1,0,2
female,315202,26,7,kh,1,0,0,1,0,3
no_value,15110,1,7,tc,0,0,0,0,0,2
female,249320,18,7,hc,1,0,2,1,1,3
unspecified,197506,9,7,tc,1,0,0,0,0,3
no_value,286524,16,7,kh,1,0,0,1,0,3
no_value,64219,22,7,kh,2,0,0,2,0,3
no_value,149986,40,7,kh,2,0,0,2,0,2
female,274911,108,7,ntpc,2,0,0,2,0,1
female,50925,8,7,ptc,2,0,0,2,0,2
male,57636,18,7,ml,1,0,0,1,0,2
no_value,217156,39,7,kh,1,0,0,1,0,3
male,129484,23,7,ty,1,0,0,1,0,2
no_value,71825,18,7,ty,3,0,0,3,0,1
female,163397,21,7,hc,1,0,0,1,0,3
unspecified,129307,7,7,ptc,2,0,0,2,0,3
no_value,360622,76,7,ntpc,0,0,0,0,0,2
unspecified,11655,3,7,kh,1,0,0,1,0,3
unspecified,181790,23,7,kh,1,0,0,1,0,3
male,97509,43,7,ty,1,0,0,1,0,1
no_value,13316,1,7,tp,0,0,0,0,0,3
no_value,32312,2,7,kh,2,0,0,2,0,3
no_value,120658,29,7,tp,1,0,0,1,0,1
no_value,159472,20,7,kh,2,0,0,2,0,3
male,58933,3,7,ptc,1,0,0,1,0,3
male,173342,29,7,tp,1,0,0,1,0,2
male,72568,16,7,ntpc,0,0,0,0,0,3
no_value,38342,13,7,ml,1,0,0,1,0,1
male,56657,22,7,kh,4,0,0,3,0,2
female,7437,0,7,tp,1,0,0,1,0,2
female,71275,11,7,kh,2,0,0,3,0,3
female,339799,41,7,ptc,2,0,0,2,0,3
no_value,5700,0,7,kh,1,0,0,1,0,3
no_value,373780,30,7,ntpc,1,0,0,1,0,3
no_value,4950,0,7,kh,1,0,0,1,0,3
male,11205,3,7,chc,2,0,0,1,0,2
male,12150,1,7,tc,1,0,0,0,0,2
female,275097,13,7,tp,2,0,0,2,0,3
female,13995,2,7,ptc,2,0,0,1,0,3
